,Oil_Price,Cocoa_Price,Gold_Price,Date
3653,31.93,2895.0,1098.12,2016-01-02
3654,31.93,2895.0,1098.12,2016-01-03
3655,31.93,2895.0,1098.12,2016-01-04
3656,31.93,2895.0,1098.12,2016-01-05
3657,31.93,2895.0,1098.12,2016-01-06
3658,31.93,2895.0,1098.12,2016-01-07
3659,31.93,2895.0,1098.12,2016-01-08
3660,31.93,2895.0,1098.12,2016-01-09
3661,31.93,2895.0,1098.12,2016-01-10
3662,31.93,2895.0,1098.12,2016-01-11
3663,31.93,2895.0,1098.12,2016-01-12
3664,31.93,2895.0,1098.12,2016-01-13
3665,31.93,2895.0,1098.12,2016-01-14
3666,31.93,2895.0,1098.12,2016-01-15
3667,31.93,2895.0,1098.12,2016-01-16
3668,31.93,2895.0,1098.12,2016-01-17
3669,31.93,2895.0,1098.12,2016-01-18
3670,31.93,2895.0,1098.12,2016-01-19
3671,31.93,2895.0,1098.12,2016-01-20
3672,31.93,2895.0,1098.12,2016-01-21
3673,31.93,2895.0,1098.12,2016-01-22
3674,31.93,2895.0,1098.12,2016-01-23
3675,31.93,2895.0,1098.12,2016-01-24
3676,31.93,2895.0,1098.12,2016-01-25
3677,31.93,2895.0,1098.12,2016-01-26
3678,31.93,2895.0,1098.12,2016-01-27
3679,31.93,2895.0,1098.12,2016-01-28
3680,31.93,2895.0,1098.12,2016-01-29
3681,31.93,2895.0,1098.12,2016-01-30
3682,31.93,2895.0,1098.12,2016-01-31
3683,33.44,2860.86,1198.79,2016-02-01
3684,33.44,2860.86,1198.79,2016-02-02
3685,33.44,2860.86,1198.79,2016-02-03
3686,33.44,2860.86,1198.79,2016-02-04
3687,33.44,2860.86,1198.79,2016-02-05
3688,33.44,2860.86,1198.79,2016-02-06
3689,33.44,2860.86,1198.79,2016-02-07
3690,33.44,2860.86,1198.79,2016-02-08
3691,33.44,2860.86,1198.79,2016-02-09
3692,33.44,2860.86,1198.79,2016-02-10
3693,33.44,2860.86,1198.79,2016-02-11
3694,33.44,2860.86,1198.79,2016-02-12
3695,33.44,2860.86,1198.79,2016-02-13
3696,33.44,2860.86,1198.79,2016-02-14
3697,33.44,2860.86,1198.79,2016-02-15
3698,33.44,2860.86,1198.79,2016-02-16
3699,33.44,2860.86,1198.79,2016-02-17
3700,33.44,2860.86,1198.79,2016-02-18
3701,33.44,2860.86,1198.79,2016-02-19
3702,33.44,2860.86,1198.79,2016-02-20
3703,33.44,2860.86,1198.79,2016-02-21
3704,33.44,2860.86,1198.79,2016-02-22
3705,33.44,2860.86,1198.79,2016-02-23
3706,33.44,2860.86,1198.79,2016-02-24
3707,33.44,2860.86,1198.79,2016-02-25
3708,33.44,2860.86,1198.79,2016-02-26
3709,33.44,2860.86,1198.79,2016-02-27
3710,33.44,2860.86,1198.79,2016-02-28
3711,33.44,2860.86,1198.79,2016-02-29
3712,39.8,3010.13,1243.02,2016-03-01
3713,39.8,3010.13,1243.02,2016-03-02
3714,39.8,3010.13,1243.02,2016-03-03
3715,39.8,3010.13,1243.02,2016-03-04
3716,39.8,3010.13,1243.02,2016-03-05
3717,39.8,3010.13,1243.02,2016-03-06
3718,39.8,3010.13,1243.02,2016-03-07
3719,39.8,3010.13,1243.02,2016-03-08
3720,39.8,3010.13,1243.02,2016-03-09
3721,39.8,3010.13,1243.02,2016-03-10
3722,39.8,3010.13,1243.02,2016-03-11
3723,39.8,3010.13,1243.02,2016-03-12
3724,39.8,3010.13,1243.02,2016-03-13
3725,39.8,3010.13,1243.02,2016-03-14
3726,39.8,3010.13,1243.02,2016-03-15
3727,39.8,3010.13,1243.02,2016-03-16
3728,39.8,3010.13,1243.02,2016-03-17
3729,39.8,3010.13,1243.02,2016-03-18
3730,39.8,3010.13,1243.02,2016-03-19
3731,39.8,3010.13,1243.02,2016-03-20
3732,39.8,3010.13,1243.02,2016-03-21
3733,39.8,3010.13,1243.02,2016-03-22
3734,39.8,3010.13,1243.02,2016-03-23
3735,39.8,3010.13,1243.02,2016-03-24
3736,39.8,3010.13,1243.02,2016-03-25
3737,39.8,3010.13,1243.02,2016-03-26
3738,39.8,3010.13,1243.02,2016-03-27
3739,39.8,3010.13,1243.02,2016-03-28
3740,39.8,3010.13,1243.02,2016-03-29
3741,39.8,3010.13,1243.02,2016-03-30
3742,39.8,3010.13,1243.02,2016-03-31
3743,43.34,3084.38,1242.79,2016-04-01
3744,43.34,3084.38,1242.79,2016-04-02
3745,43.34,3084.38,1242.79,2016-04-03
3746,43.34,3084.38,1242.79,2016-04-04
3747,43.34,3084.38,1242.79,2016-04-05
3748,43.34,3084.38,1242.79,2016-04-06
3749,43.34,3084.38,1242.79,2016-04-07
3750,43.34,3084.38,1242.79,2016-04-08
3751,43.34,3084.38,1242.79,2016-04-09
3752,43.34,3084.38,1242.79,2016-04-10
3753,43.34,3084.38,1242.79,2016-04-11
3754,43.34,3084.38,1242.79,2016-04-12
3755,43.34,3084.38,1242.79,2016-04-13
3756,43.34,3084.38,1242.79,2016-04-14
3757,43.34,3084.38,1242.79,2016-04-15
3758,43.34,3084.38,1242.79,2016-04-16
3759,43.34,3084.38,1242.79,2016-04-17
3760,43.34,3084.38,1242.79,2016-04-18
3761,43.34,3084.38,1242.79,2016-04-19
3762,43.34,3084.38,1242.79,2016-04-20
3763,43.34,3084.38,1242.79,2016-04-21
3764,43.34,3084.38,1242.79,2016-04-22
3765,43.34,3084.38,1242.79,2016-04-23
3766,43.34,3084.38,1242.79,2016-04-24
3767,43.34,3084.38,1242.79,2016-04-25
3768,43.34,3084.38,1242.79,2016-04-26
3769,43.34,3084.38,1242.79,2016-04-27
3770,43.34,3084.38,1242.79,2016-04-28
3771,43.34,3084.38,1242.79,2016-04-29
3772,43.34,3084.38,1242.79,2016-04-30
3773,47.63,3023.64,1258.14,2016-05-01
3774,47.63,3023.64,1258.14,2016-05-02
3775,47.63,3023.64,1258.14,2016-05-03
3776,47.63,3023.64,1258.14,2016-05-04
3777,47.63,3023.64,1258.14,2016-05-05
3778,47.63,3023.64,1258.14,2016-05-06
3779,47.63,3023.64,1258.14,2016-05-07
3780,47.63,3023.64,1258.14,2016-05-08
3781,47.63,3023.64,1258.14,2016-05-09
3782,47.63,3023.64,1258.14,2016-05-10
3783,47.63,3023.64,1258.14,2016-05-11
3784,47.63,3023.64,1258.14,2016-05-12
3785,47.63,3023.64,1258.14,2016-05-13
3786,47.63,3023.64,1258.14,2016-05-14
3787,47.63,3023.64,1258.14,2016-05-15
3788,47.63,3023.64,1258.14,2016-05-16
3789,47.63,3023.64,1258.14,2016-05-17
3790,47.63,3023.64,1258.14,2016-05-18
3791,47.63,3023.64,1258.14,2016-05-19
3792,47.63,3023.64,1258.14,2016-05-20
3793,47.63,3023.64,1258.14,2016-05-21
3794,47.63,3023.64,1258.14,2016-05-22
3795,47.63,3023.64,1258.14,2016-05-23
3796,47.63,3023.64,1258.14,2016-05-24
3797,47.63,3023.64,1258.14,2016-05-25
3798,47.63,3023.64,1258.14,2016-05-26
3799,47.63,3023.64,1258.14,2016-05-27
3800,47.63,3023.64,1258.14,2016-05-28
3801,47.63,3023.64,1258.14,2016-05-29
3802,47.63,3023.64,1258.14,2016-05-30
3803,47.63,3023.64,1258.14,2016-05-31
3804,49.89,3070.55,1277.75,2016-06-01
3805,49.89,3070.55,1277.75,2016-06-02
3806,49.89,3070.55,1277.75,2016-06-03
3807,49.89,3070.55,1277.75,2016-06-04
3808,49.89,3070.55,1277.75,2016-06-05
3809,49.89,3070.55,1277.75,2016-06-06
3810,49.89,3070.55,1277.75,2016-06-07
3811,49.89,3070.55,1277.75,2016-06-08
3812,49.89,3070.55,1277.75,2016-06-09
3813,49.89,3070.55,1277.75,2016-06-10
3814,49.89,3070.55,1277.75,2016-06-11
3815,49.89,3070.55,1277.75,2016-06-12
3816,49.89,3070.55,1277.75,2016-06-13
3817,49.89,3070.55,1277.75,2016-06-14
3818,49.89,3070.55,1277.75,2016-06-15
3819,49.89,3070.55,1277.75,2016-06-16
3820,49.89,3070.55,1277.75,2016-06-17
3821,49.89,3070.55,1277.75,2016-06-18
3822,49.89,3070.55,1277.75,2016-06-19
3823,49.89,3070.55,1277.75,2016-06-20
3824,49.89,3070.55,1277.75,2016-06-21
3825,49.89,3070.55,1277.75,2016-06-22
3826,49.89,3070.55,1277.75,2016-06-23
3827,49.89,3070.55,1277.75,2016-06-24
3828,49.89,3070.55,1277.75,2016-06-25
3829,49.89,3070.55,1277.75,2016-06-26
3830,49.89,3070.55,1277.75,2016-06-27
3831,49.89,3070.55,1277.75,2016-06-28
3832,49.89,3070.55,1277.75,2016-06-29
3833,49.89,3070.55,1277.75,2016-06-30
3834,46.58,2998.9,1338.26,2016-07-01
3835,46.58,2998.9,1338.26,2016-07-02
3836,46.58,2998.9,1338.26,2016-07-03
3837,46.58,2998.9,1338.26,2016-07-04
3838,46.58,2998.9,1338.26,2016-07-05
3839,46.58,2998.9,1338.26,2016-07-06
3840,46.58,2998.9,1338.26,2016-07-07
3841,46.58,2998.9,1338.26,2016-07-08
3842,46.58,2998.9,1338.26,2016-07-09
3843,46.58,2998.9,1338.26,2016-07-10
3844,46.58,2998.9,1338.26,2016-07-11
3845,46.58,2998.9,1338.26,2016-07-12
3846,46.58,2998.9,1338.26,2016-07-13
3847,46.58,2998.9,1338.26,2016-07-14
3848,46.58,2998.9,1338.26,2016-07-15
3849,46.58,2998.9,1338.26,2016-07-16
3850,46.58,2998.9,1338.26,2016-07-17
3851,46.58,2998.9,1338.26,2016-07-18
3852,46.58,2998.9,1338.26,2016-07-19
3853,46.58,2998.9,1338.26,2016-07-20
3854,46.58,2998.9,1338.26,2016-07-21
3855,46.58,2998.9,1338.26,2016-07-22
3856,46.58,2998.9,1338.26,2016-07-23
3857,46.58,2998.9,1338.26,2016-07-24
3858,46.58,2998.9,1338.26,2016-07-25
3859,46.58,2998.9,1338.26,2016-07-26
3860,46.58,2998.9,1338.26,2016-07-27
3861,46.58,2998.9,1338.26,2016-07-28
3862,46.58,2998.9,1338.26,2016-07-29
3863,46.58,2998.9,1338.26,2016-07-30
3864,46.58,2998.9,1338.26,2016-07-31
3865,47.16,2993.52,1339.2,2016-08-01
3866,47.16,2993.52,1339.2,2016-08-02
3867,47.16,2993.52,1339.2,2016-08-03
3868,47.16,2993.52,1339.2,2016-08-04
3869,47.16,2993.52,1339.2,2016-08-05
3870,47.16,2993.52,1339.2,2016-08-06
3871,47.16,2993.52,1339.2,2016-08-07
3872,47.16,2993.52,1339.2,2016-08-08
3873,47.16,2993.52,1339.2,2016-08-09
3874,47.16,2993.52,1339.2,2016-08-10
3875,47.16,2993.52,1339.2,2016-08-11
3876,47.16,2993.52,1339.2,2016-08-12
3877,47.16,2993.52,1339.2,2016-08-13
3878,47.16,2993.52,1339.2,2016-08-14
3879,47.16,2993.52,1339.2,2016-08-15
3880,47.16,2993.52,1339.2,2016-08-16
3881,47.16,2993.52,1339.2,2016-08-17
3882,47.16,2993.52,1339.2,2016-08-18
3883,47.16,2993.52,1339.2,2016-08-19
3884,47.16,2993.52,1339.2,2016-08-20
3885,47.16,2993.52,1339.2,2016-08-21
3886,47.16,2993.52,1339.2,2016-08-22
3887,47.16,2993.52,1339.2,2016-08-23
3888,47.16,2993.52,1339.2,2016-08-24
3889,47.16,2993.52,1339.2,2016-08-25
3890,47.16,2993.52,1339.2,2016-08-26
3891,47.16,2993.52,1339.2,2016-08-27
3892,47.16,2993.52,1339.2,2016-08-28
3893,47.16,2993.52,1339.2,2016-08-29
3894,47.16,2993.52,1339.2,2016-08-30
3895,47.16,2993.52,1339.2,2016-08-31
3896,47.23,2845.73,1325.36,2016-09-01
3897,47.23,2845.73,1325.36,2016-09-02
3898,47.23,2845.73,1325.36,2016-09-03
3899,47.23,2845.73,1325.36,2016-09-04
3900,47.23,2845.73,1325.36,2016-09-05
3901,47.23,2845.73,1325.36,2016-09-06
3902,47.23,2845.73,1325.36,2016-09-07
3903,47.23,2845.73,1325.36,2016-09-08
3904,47.23,2845.73,1325.36,2016-09-09
3905,47.23,2845.73,1325.36,2016-09-10
3906,47.23,2845.73,1325.36,2016-09-11
3907,47.23,2845.73,1325.36,2016-09-12
3908,47.23,2845.73,1325.36,2016-09-13
3909,47.23,2845.73,1325.36,2016-09-14
3910,47.23,2845.73,1325.36,2016-09-15
3911,47.23,2845.73,1325.36,2016-09-16
3912,47.23,2845.73,1325.36,2016-09-17
3913,47.23,2845.73,1325.36,2016-09-18
3914,47.23,2845.73,1325.36,2016-09-19
3915,47.23,2845.73,1325.36,2016-09-20
3916,47.23,2845.73,1325.36,2016-09-21
3917,47.23,2845.73,1325.36,2016-09-22
3918,47.23,2845.73,1325.36,2016-09-23
3919,47.23,2845.73,1325.36,2016-09-24
3920,47.23,2845.73,1325.36,2016-09-25
3921,47.23,2845.73,1325.36,2016-09-26
3922,47.23,2845.73,1325.36,2016-09-27
3923,47.23,2845.73,1325.36,2016-09-28
3924,47.23,2845.73,1325.36,2016-09-29
3925,47.23,2845.73,1325.36,2016-09-30
3926,51.42,2694.62,1267.19,2016-10-01
3927,51.42,2694.62,1267.19,2016-10-02
3928,51.42,2694.62,1267.19,2016-10-03
3929,51.42,2694.62,1267.19,2016-10-04
3930,51.42,2694.62,1267.19,2016-10-05
3931,51.42,2694.62,1267.19,2016-10-06
3932,51.42,2694.62,1267.19,2016-10-07
3933,51.42,2694.62,1267.19,2016-10-08
3934,51.42,2694.62,1267.19,2016-10-09
3935,51.42,2694.62,1267.19,2016-10-10
3936,51.42,2694.62,1267.19,2016-10-11
3937,51.42,2694.62,1267.19,2016-10-12
3938,51.42,2694.62,1267.19,2016-10-13
3939,51.42,2694.62,1267.19,2016-10-14
3940,51.42,2694.62,1267.19,2016-10-15
3941,51.42,2694.62,1267.19,2016-10-16
3942,51.42,2694.62,1267.19,2016-10-17
3943,51.42,2694.62,1267.19,2016-10-18
3944,51.42,2694.62,1267.19,2016-10-19
3945,51.42,2694.62,1267.19,2016-10-20
3946,51.42,2694.62,1267.19,2016-10-21
3947,51.42,2694.62,1267.19,2016-10-22
3948,51.42,2694.62,1267.19,2016-10-23
3949,51.42,2694.62,1267.19,2016-10-24
3950,51.42,2694.62,1267.19,2016-10-25
3951,51.42,2694.62,1267.19,2016-10-26
3952,51.42,2694.62,1267.19,2016-10-27
3953,51.42,2694.62,1267.19,2016-10-28
3954,51.42,2694.62,1267.19,2016-10-29
3955,51.42,2694.62,1267.19,2016-10-30
3956,51.42,2694.62,1267.19,2016-10-31
3957,47.08,2441.73,1237.58,2016-11-01
3958,47.08,2441.73,1237.58,2016-11-02
3959,47.08,2441.73,1237.58,2016-11-03
3960,47.08,2441.73,1237.58,2016-11-04
3961,47.08,2441.73,1237.58,2016-11-05
3962,47.08,2441.73,1237.58,2016-11-06
3963,47.08,2441.73,1237.58,2016-11-07
3964,47.08,2441.73,1237.58,2016-11-08
3965,47.08,2441.73,1237.58,2016-11-09
3966,47.08,2441.73,1237.58,2016-11-10
3967,47.08,2441.73,1237.58,2016-11-11
3968,47.08,2441.73,1237.58,2016-11-12
3969,47.08,2441.73,1237.58,2016-11-13
3970,47.08,2441.73,1237.58,2016-11-14
3971,47.08,2441.73,1237.58,2016-11-15
3972,47.08,2441.73,1237.58,2016-11-16
3973,47.08,2441.73,1237.58,2016-11-17
3974,47.08,2441.73,1237.58,2016-11-18
3975,47.08,2441.73,1237.58,2016-11-19
3976,47.08,2441.73,1237.58,2016-11-20
3977,47.08,2441.73,1237.58,2016-11-21
3978,47.08,2441.73,1237.58,2016-11-22
3979,47.08,2441.73,1237.58,2016-11-23
3980,47.08,2441.73,1237.58,2016-11-24
3981,47.08,2441.73,1237.58,2016-11-25
3982,47.08,2441.73,1237.58,2016-11-26
3983,47.08,2441.73,1237.58,2016-11-27
3984,47.08,2441.73,1237.58,2016-11-28
3985,47.08,2441.73,1237.58,2016-11-29
3986,47.08,2441.73,1237.58,2016-11-30
3987,54.93,2268.36,1151.16,2016-12-01
3988,54.93,2268.36,1151.16,2016-12-02
3989,54.93,2268.36,1151.16,2016-12-03
3990,54.93,2268.36,1151.16,2016-12-04
3991,54.93,2268.36,1151.16,2016-12-05
3992,54.93,2268.36,1151.16,2016-12-06
3993,54.93,2268.36,1151.16,2016-12-07
3994,54.93,2268.36,1151.16,2016-12-08
3995,54.93,2268.36,1151.16,2016-12-09
3996,54.93,2268.36,1151.16,2016-12-10
3997,54.93,2268.36,1151.16,2016-12-11
3998,54.93,2268.36,1151.16,2016-12-12
3999,54.93,2268.36,1151.16,2016-12-13
4000,54.93,2268.36,1151.16,2016-12-14
4001,54.93,2268.36,1151.16,2016-12-15
4002,54.93,2268.36,1151.16,2016-12-16
4003,54.93,2268.36,1151.16,2016-12-17
4004,54.93,2268.36,1151.16,2016-12-18
4005,54.93,2268.36,1151.16,2016-12-19
4006,54.93,2268.36,1151.16,2016-12-20
4007,54.93,2268.36,1151.16,2016-12-21
4008,54.93,2268.36,1151.16,2016-12-22
4009,54.93,2268.36,1151.16,2016-12-23
4010,54.93,2268.36,1151.16,2016-12-24
4011,54.93,2268.36,1151.16,2016-12-25
4012,54.93,2268.36,1151.16,2016-12-26
4013,54.93,2268.36,1151.16,2016-12-27
4014,54.93,2268.36,1151.16,2016-12-28
4015,54.93,2268.36,1151.16,2016-12-29
4016,54.93,2268.36,1151.16,2016-12-30
4017,54.93,2268.36,1151.16,2016-12-31
4018,55.51,2180.18,1192.76,2017-01-01
4019,55.51,2180.18,1192.76,2017-01-02
4020,55.51,2180.18,1192.76,2017-01-03
4021,55.51,2180.18,1192.76,2017-01-04
4022,55.51,2180.18,1192.76,2017-01-05
4023,55.51,2180.18,1192.76,2017-01-06
4024,55.51,2180.18,1192.76,2017-01-07
4025,55.51,2180.18,1192.76,2017-01-08
4026,55.51,2180.18,1192.76,2017-01-09
4027,55.51,2180.18,1192.76,2017-01-10
4028,55.51,2180.18,1192.76,2017-01-11
4029,55.51,2180.18,1192.76,2017-01-12
4030,55.51,2180.18,1192.76,2017-01-13
4031,55.51,2180.18,1192.76,2017-01-14
4032,55.51,2180.18,1192.76,2017-01-15
4033,55.51,2180.18,1192.76,2017-01-16
4034,55.51,2180.18,1192.76,2017-01-17
4035,55.51,2180.18,1192.76,2017-01-18
4036,55.51,2180.18,1192.76,2017-01-19
4037,55.51,2180.18,1192.76,2017-01-20
4038,55.51,2180.18,1192.76,2017-01-21
4039,55.51,2180.18,1192.76,2017-01-22
4040,55.51,2180.18,1192.76,2017-01-23
4041,55.51,2180.18,1192.76,2017-01-24
4042,55.51,2180.18,1192.76,2017-01-25
4043,55.51,2180.18,1192.76,2017-01-26
4044,55.51,2180.18,1192.76,2017-01-27
4045,55.51,2180.18,1192.76,2017-01-28
4046,55.51,2180.18,1192.76,2017-01-29
4047,55.51,2180.18,1192.76,2017-01-30
4048,55.51,2180.18,1192.76,2017-01-31
4049,55.98,2002.95,1233.8,2017-02-01
4050,55.98,2002.95,1233.8,2017-02-02
4051,55.98,2002.95,1233.8,2017-02-03
4052,55.98,2002.95,1233.8,2017-02-04
4053,55.98,2002.95,1233.8,2017-02-05
4054,55.98,2002.95,1233.8,2017-02-06
4055,55.98,2002.95,1233.8,2017-02-07
4056,55.98,2002.95,1233.8,2017-02-08
4057,55.98,2002.95,1233.8,2017-02-09
4058,55.98,2002.95,1233.8,2017-02-10
4059,55.98,2002.95,1233.8,2017-02-11
4060,55.98,2002.95,1233.8,2017-02-12
4061,55.98,2002.95,1233.8,2017-02-13
4062,55.98,2002.95,1233.8,2017-02-14
4063,55.98,2002.95,1233.8,2017-02-15
4064,55.98,2002.95,1233.8,2017-02-16
4065,55.98,2002.95,1233.8,2017-02-17
4066,55.98,2002.95,1233.8,2017-02-18
4067,55.98,2002.95,1233.8,2017-02-19
4068,55.98,2002.95,1233.8,2017-02-20
4069,55.98,2002.95,1233.8,2017-02-21
4070,55.98,2002.95,1233.8,2017-02-22
4071,55.98,2002.95,1233.8,2017-02-23
4072,55.98,2002.95,1233.8,2017-02-24
4073,55.98,2002.95,1233.8,2017-02-25
4074,55.98,2002.95,1233.8,2017-02-26
4075,55.98,2002.95,1233.8,2017-02-27
4076,55.98,2002.95,1233.8,2017-02-28
4077,52.53,2036.39,1231.39,2017-03-01
4078,52.53,2036.39,1231.39,2017-03-02
4079,52.53,2036.39,1231.39,2017-03-03
4080,52.53,2036.39,1231.39,2017-03-04
4081,52.53,2036.39,1231.39,2017-03-05
4082,52.53,2036.39,1231.39,2017-03-06
4083,52.53,2036.39,1231.39,2017-03-07
4084,52.53,2036.39,1231.39,2017-03-08
4085,52.53,2036.39,1231.39,2017-03-09
4086,52.53,2036.39,1231.39,2017-03-10
4087,52.53,2036.39,1231.39,2017-03-11
4088,52.53,2036.39,1231.39,2017-03-12
4089,52.53,2036.39,1231.39,2017-03-13
4090,52.53,2036.39,1231.39,2017-03-14
4091,52.53,2036.39,1231.39,2017-03-15
4092,52.53,2036.39,1231.39,2017-03-16
4093,52.53,2036.39,1231.39,2017-03-17
4094,52.53,2036.39,1231.39,2017-03-18
4095,52.53,2036.39,1231.39,2017-03-19
4096,52.53,2036.39,1231.39,2017-03-20
4097,52.53,2036.39,1231.39,2017-03-21
4098,52.53,2036.39,1231.39,2017-03-22
4099,52.53,2036.39,1231.39,2017-03-23
4100,52.53,2036.39,1231.39,2017-03-24
4101,52.53,2036.39,1231.39,2017-03-25
4102,52.53,2036.39,1231.39,2017-03-26
4103,52.53,2036.39,1231.39,2017-03-27
4104,52.53,2036.39,1231.39,2017-03-28
4105,52.53,2036.39,1231.39,2017-03-29
4106,52.53,2036.39,1231.39,2017-03-30
4107,52.53,2036.39,1231.39,2017-03-31
4108,53.72,1952.55,1270.01,2017-04-01
4109,53.72,1952.55,1270.01,2017-04-02
4110,53.72,1952.55,1270.01,2017-04-03
4111,53.72,1952.55,1270.01,2017-04-04
4112,53.72,1952.55,1270.01,2017-04-05
4113,53.72,1952.55,1270.01,2017-04-06
4114,53.72,1952.55,1270.01,2017-04-07
4115,53.72,1952.55,1270.01,2017-04-08
4116,53.72,1952.55,1270.01,2017-04-09
4117,53.72,1952.55,1270.01,2017-04-10
4118,53.72,1952.55,1270.01,2017-04-11
4119,53.72,1952.55,1270.01,2017-04-12
4120,53.72,1952.55,1270.01,2017-04-13
4121,53.72,1952.55,1270.01,2017-04-14
4122,53.72,1952.55,1270.01,2017-04-15
4123,53.72,1952.55,1270.01,2017-04-16
4124,53.72,1952.55,1270.01,2017-04-17
4125,53.72,1952.55,1270.01,2017-04-18
4126,53.72,1952.55,1270.01,2017-04-19
4127,53.72,1952.55,1270.01,2017-04-20
4128,53.72,1952.55,1270.01,2017-04-21
4129,53.72,1952.55,1270.01,2017-04-22
4130,53.72,1952.55,1270.01,2017-04-23
4131,53.72,1952.55,1270.01,2017-04-24
4132,53.72,1952.55,1270.01,2017-04-25
4133,53.72,1952.55,1270.01,2017-04-26
4134,53.72,1952.55,1270.01,2017-04-27
4135,53.72,1952.55,1270.01,2017-04-28
4136,53.72,1952.55,1270.01,2017-04-29
4137,53.72,1952.55,1270.01,2017-04-30
4138,51.11,1952.74,1246.12,2017-05-01
4139,51.11,1952.74,1246.12,2017-05-02
4140,51.11,1952.74,1246.12,2017-05-03
4141,51.11,1952.74,1246.12,2017-05-04
4142,51.11,1952.74,1246.12,2017-05-05
4143,51.11,1952.74,1246.12,2017-05-06
4144,51.11,1952.74,1246.12,2017-05-07
4145,51.11,1952.74,1246.12,2017-05-08
4146,51.11,1952.74,1246.12,2017-05-09
4147,51.11,1952.74,1246.12,2017-05-10
4148,51.11,1952.74,1246.12,2017-05-11
4149,51.11,1952.74,1246.12,2017-05-12
4150,51.11,1952.74,1246.12,2017-05-13
4151,51.11,1952.74,1246.12,2017-05-14
4152,51.11,1952.74,1246.12,2017-05-15
4153,51.11,1952.74,1246.12,2017-05-16
4154,51.11,1952.74,1246.12,2017-05-17
4155,51.11,1952.74,1246.12,2017-05-18
4156,51.11,1952.74,1246.12,2017-05-19
4157,51.11,1952.74,1246.12,2017-05-20
4158,51.11,1952.74,1246.12,2017-05-21
4159,51.11,1952.74,1246.12,2017-05-22
4160,51.11,1952.74,1246.12,2017-05-23
4161,51.11,1952.74,1246.12,2017-05-24
4162,51.11,1952.74,1246.12,2017-05-25
4163,51.11,1952.74,1246.12,2017-05-26
4164,51.11,1952.74,1246.12,2017-05-27
4165,51.11,1952.74,1246.12,2017-05-28
4166,51.11,1952.74,1246.12,2017-05-29
4167,51.11,1952.74,1246.12,2017-05-30
4168,51.11,1952.74,1246.12,2017-05-31
4169,47.54,1956.82,1261.76,2017-06-01
4170,47.54,1956.82,1261.76,2017-06-02
4171,47.54,1956.82,1261.76,2017-06-03
4172,47.54,1956.82,1261.76,2017-06-04
4173,47.54,1956.82,1261.76,2017-06-05
4174,47.54,1956.82,1261.76,2017-06-06
4175,47.54,1956.82,1261.76,2017-06-07
4176,47.54,1956.82,1261.76,2017-06-08
4177,47.54,1956.82,1261.76,2017-06-09
4178,47.54,1956.82,1261.76,2017-06-10
4179,47.54,1956.82,1261.76,2017-06-11
4180,47.54,1956.82,1261.76,2017-06-12
4181,47.54,1956.82,1261.76,2017-06-13
4182,47.54,1956.82,1261.76,2017-06-14
4183,47.54,1956.82,1261.76,2017-06-15
4184,47.54,1956.82,1261.76,2017-06-16
4185,47.54,1956.82,1261.76,2017-06-17
4186,47.54,1956.82,1261.76,2017-06-18
4187,47.54,1956.82,1261.76,2017-06-19
4188,47.54,1956.82,1261.76,2017-06-20
4189,47.54,1956.82,1261.76,2017-06-21
4190,47.54,1956.82,1261.76,2017-06-22
4191,47.54,1956.82,1261.76,2017-06-23
4192,47.54,1956.82,1261.76,2017-06-24
4193,47.54,1956.82,1261.76,2017-06-25
4194,47.54,1956.82,1261.76,2017-06-26
4195,47.54,1956.82,1261.76,2017-06-27
4196,47.54,1956.82,1261.76,2017-06-28
4197,47.54,1956.82,1261.76,2017-06-29
4198,47.54,1956.82,1261.76,2017-06-30
4199,49.2,1929.38,1236.55,2017-07-01
4200,49.2,1929.38,1236.55,2017-07-02
4201,49.2,1929.38,1236.55,2017-07-03
4202,49.2,1929.38,1236.55,2017-07-04
4203,49.2,1929.38,1236.55,2017-07-05
4204,49.2,1929.38,1236.55,2017-07-06
4205,49.2,1929.38,1236.55,2017-07-07
4206,49.2,1929.38,1236.55,2017-07-08
4207,49.2,1929.38,1236.55,2017-07-09
4208,49.2,1929.38,1236.55,2017-07-10
4209,49.2,1929.38,1236.55,2017-07-11
4210,49.2,1929.38,1236.55,2017-07-12
4211,49.2,1929.38,1236.55,2017-07-13
4212,49.2,1929.38,1236.55,2017-07-14
4213,49.2,1929.38,1236.55,2017-07-15
4214,49.2,1929.38,1236.55,2017-07-16
4215,49.2,1929.38,1236.55,2017-07-17
4216,49.2,1929.38,1236.55,2017-07-18
4217,49.2,1929.38,1236.55,2017-07-19
4218,49.2,1929.38,1236.55,2017-07-20
4219,49.2,1929.38,1236.55,2017-07-21
4220,49.2,1929.38,1236.55,2017-07-22
4221,49.2,1929.38,1236.55,2017-07-23
4222,49.2,1929.38,1236.55,2017-07-24
4223,49.2,1929.38,1236.55,2017-07-25
4224,49.2,1929.38,1236.55,2017-07-26
4225,49.2,1929.38,1236.55,2017-07-27
4226,49.2,1929.38,1236.55,2017-07-28
4227,49.2,1929.38,1236.55,2017-07-29
4228,49.2,1929.38,1236.55,2017-07-30
4229,49.2,1929.38,1236.55,2017-07-31
4230,51.87,1947.57,1283.4,2017-08-01
4231,51.87,1947.57,1283.4,2017-08-02
4232,51.87,1947.57,1283.4,2017-08-03
4233,51.87,1947.57,1283.4,2017-08-04
4234,51.87,1947.57,1283.4,2017-08-05
